Iteration	Posterior	Likelihood	Prior	alpha	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	pinvar	TL
23620	-4486.706	-4503.534	16.82837	8.486066e+07	0.307861	0.000968567	0.0064462	0.00593244	0.000789468	0.00345757	0.0140199	0.0516509	0.0429981	0.00750285	0.00703079	0.00791073	0.019775	0.0870798	0.0427224	0.0403057	0.030751	0.0674332	0.0876365	0.0231894	0.0211815	0.0185722	0.0443585	0.0100614	0.0492047	0.0115802	0.000578612	0.0242726	0.00136354	0.0227663	0.0221553	0.0190509	0.0757366	0.00841212	0.0277379	0.0222131	0.630339	0.0251642	0.0184928	0.278003	0.0257875	0.999862	0.999965	1.00004	1.00014	0.300599	0.37201	0.106644	0.220746	0.6400764	1.212494
23630	-4475.501	-4493.313	17.81207	2.251389e+07	0.315319	0.00417029	0.00263029	1.12307e-05	0.000846531	0.00161187	0.0195242	0.0263678	0.0288243	0.00441457	0.00805633	0.00465449	0.00934527	0.128235	0.0171868	0.0554566	0.0423402	0.0388294	0.0634244	0.0150989	0.0258146	0.0183652	0.0233914	0.0220161	0.0408916	0.0263875	0.00815881	0.0179499	0.00370652	0.0102529	0.0231987	0.0166685	0.0694228	0.00145959	0.0200924	0.023037	0.638988	0.0237064	0.0172539	0.281817	0.0151977	0.999732	0.999931	1.00007	1.00027	0.279384	0.387566	0.114422	0.218629	0.6506367	1.114124
23640	-4494.114	-4509.682	15.5675	5.808132e+07	0.337544	0.00546804	0.00901972	0.000568335	0.002872	0.00785079	0.0189525	0.026161	0.0569799	0.00259582	0.00220542	0.00755157	0.0241278	0.128235	0.00980809	0.0849917	0.040057	0.0597924	0.0678185	0.024528	0.0282474	0.0271711	0.0376378	0.0375182	0.0560846	0.0308186	0.00757562	0.0220961	0.0023795	0.00822613	0.0382399	0.0216899	0.0847443	0.00384093	0.0151822	0.0207082	0.644818	0.0316545	0.0148878	0.283581	0.00435124	0.999833	0.999957	1.00004	1.00017	0.268645	0.419998	0.0901747	0.221183	0.622676	1.33858
23650	-4477.929	-4494.218	16.28856	1.175887e+07	0.382637	0.000600134	0.0190921	0.000670017	0.000394089	0.00366607	0.0212995	0.0332703	0.0277449	0.00525022	0.00445362	0.00388722	0.0177479	0.105054	0.0331906	0.058093	0.0334096	0.0646144	0.0650653	0.0385023	0.0414895	0.0153864	0.0226652	0.0170928	0.0560846	0.024194	0.00123114	0.0139864	0.000848249	0.00433662	0.0215956	0.0180628	0.0750614	0.00384568	0.0319519	0.0183818	0.62717	0.0307882	0.0194887	0.281039	0.0231326	0.999629	0.999905	1.00009	1.00037	0.299029	0.384153	0.105657	0.211161	0.6040147	1.266474
23660	-4478.34	-4494.596	16.25579	5.123094e+07	0.415437	0.00143105	0.0121495	2.16098e-05	1.13137e-06	0.00374086	0.0226868	0.0274991	0.0314846	0.00401198	0.00506183	0.00388722	0.0213558	0.0938342	0.038667	0.0730617	0.0548889	0.0411612	0.0621893	0.0468865	0.0307468	0.0158006	0.021341	0.00150888	0.0369285	0.0207679	0.00888448	0.0161714	0.00359208	0.0169359	0.0376823	0.0109118	0.0578635	0.00444176	0.0267177	0.026839	0.584679	0.0292847	0.024291	0.3245	0.0104058	0.999822	0.999955	1.00005	1.00018	0.288797	0.401066	0.102398	0.207738	0.6029028	1.269752
23670	-4486.382	-4504.734	18.35185	9.428619e+07	0.300839	0.00138035	0.00811809	0.00326487	0.000339652	0.0117845	0.0144511	0.036153	0.0416737	0.00308083	0.00671534	0.00368318	0.0211822	0.0938342	0.0298647	0.0492645	0.0419944	0.0256437	0.0613219	0.0223686	0.0218596	0.0164787	0.021341	4.62026e-05	0.0326335	0.0272556	0.0119916	0.0293032	0.00642131	0.00606852	0.0263397	0.00800243	0.0578635	0.00186071	0.0157224	0.0216431	0.59231	0.0319237	0.024552	0.323409	0.00616248	0.999869	0.999967	1.00003	1.00013	0.298399	0.393915	0.0994775	0.208209	0.6288175	1.060146
23680	-4482.684	-4501.154	18.46963	5.650301e+07	0.265137	0.00282296	0.00594376	0.00602083	0.00291123	0.00478581	0.0131083	0.0208907	0.0242546	0.00618072	0.000655466	0.00383357	0.00960211	0.0807853	0.0271542	0.0296173	0.0576819	0.0442379	0.0580936	0.0227306	0.0304504	0.0317899	0.0306702	5.08137e-05	0.062402	0.00707531	0.00292515	0.0248298	0.00248997	0.0336559	0.0228186	0.0274041	0.0617771	0.00526687	0.0183137	0.0241275	0.604174	0.0338603	0.0265748	0.291136	0.0201274	0.999831	0.999957	1.00004	1.00017	0.311652	0.369844	0.104131	0.214373	0.6382631	1.048367
23690	-4477.008	-4495.84	18.83121	7.550886e+07	0.256776	0.000337004	0.00762389	0.000442386	0.000346385	0.00766976	0.0166295	0.0249329	0.0491106	0.00377416	0.00410083	0.0149603	0.0123898	0.067608	0.0150586	0.0488554	0.0437702	0.0387792	0.0637908	0.0265719	0.0233172	0.0199253	0.015345	0.000178488	0.0590671	0.0186847	0.000971945	0.0131164	0.000152952	0.0246579	0.0257395	0.0123268	0.0665451	0.0119162	0.0167372	0.0216428	0.605221	0.0413396	0.018718	0.295065	0.0180144	0.999854	0.999963	1.00004	1.00015	0.289554	0.401836	0.110273	0.198337	0.6649804	1.012209
23700	-4477.064	-4494.951	17.88646	1.517186e+07	0.300868	0.00506114	0.00369002	6.72426e-05	0.000533948	0.00378718	0.020938	0.0312398	0.0253857	0.00559511	0.00638461	0.0145942	0.0122068	0.0872894	0.0231779	0.0438361	0.0596927	0.0660652	0.061333	0.0344246	0.0476677	0.0141078	0.021325	0.00689553	0.036875	0.0186847	0.00414853	0.0163091	0.000315099	0.00149959	0.00797196	0.00884855	0.0851941	0.00400969	0.0266616	0.0244041	0.594475	0.0290052	0.0226817	0.299909	0.0295254	0.999674	0.999917	1.00008	1.00033	0.30559	0.382555	0.0984923	0.213363	0.6217345	1.106685
23710	-4481.922	-4500.002	18.08007	4.148525e+07	0.27377	0.00264617	0.00525106	0.00249393	0.0037742	0.00539017	0.0138169	0.0288962	0.0218958	0.00559511	0.00430048	0.0049054	0.0157101	0.0975208	0.0145132	0.0517898	0.0465575	0.0570913	0.0808507	0.0432356	0.0242491	0.0101092	0.0562932	0.0243308	0.0161473	0.0338826	0.00532242	0.0103825	0.00261565	0.00160889	0.0101244	0.0108084	0.0711474	0.00155468	0.0287424	0.0240002	0.60902	0.0347255	0.0122164	0.3096	0.0104378	0.999803	0.99995	1.00005	1.0002	0.30089	0.385661	0.101009	0.21244	0.6177929	1.087324
23720	-4478.922	-4494.956	16.03344	3.237396e+07	0.518196	0.00220956	0.00946259	0.000227576	0.000362729	0.00329992	0.0235137	0.0250181	0.0349924	0.0102477	0.00296603	0.00306648	0.00950792	0.0977253	0.028429	0.0281858	0.0369075	0.045018	0.0753727	0.0170333	0.0310204	0.0173475	0.0233395	0.035486	0.0119833	0.0338826	0.00411803	0.0171466	0.00584332	0.00518142	0.0267814	0.00978924	0.0687667	0.00264774	0.0269098	0.0269604	0.5852	0.0263136	0.0149052	0.340789	0.0058318	0.999777	0.999943	1.00006	1.00022	0.316808	0.381567	0.104056	0.19757	0.6180597	1.291986
23730	-4479.898	-4496.846	16.94822	8.264414e+07	0.340303	0.00132432	0.0112793	0.000514385	0.00123103	0.00761126	0.0227396	0.0400638	0.0354634	0.00279356	0.00733403	0.00718832	0.00969794	0.10204	0.0273811	0.0646211	0.0487756	0.0390258	0.0665782	0.0331045	0.0370777	0.0167763	0.0267213	0.0243265	0.056632	0.0241903	0.000876845	0.0215488	0.00152436	0.00244666	0.0298277	0.00995875	0.056311	0.000408146	0.0228126	0.0280306	0.617175	0.0277135	0.00822903	0.301931	0.0169206	0.99986	0.999964	1.00004	1.00014	0.303954	0.389553	0.105383	0.20111	0.611383	1.200509
23740	-4488.335	-4505.869	17.53376	4.625701e+07	0.389097	0.00051453	0.00381243	0.000714794	0.000724514	0.00276673	0.0185449	0.0414044	0.0261545	0.00361587	0.00119336	0.00817132	0.00922843	0.0711521	0.0229609	0.0464278	0.0286123	0.0551456	0.0711768	0.0220801	0.0187085	0.018531	0.0184146	0.0243265	0.0363315	0.00753996	0.00158288	0.0198912	0.00441417	0.0236124	0.0173391	0.0270851	0.0705955	0.00342658	0.0266578	0.0302184	0.683136	0.0112308	0.00443676	0.247925	0.0230531	0.999813	0.999952	1.00005	1.00019	0.308341	0.350211	0.113208	0.22824	0.6428827	1.141955
23750	-4477.527	-4495.079	17.55219	4.823343e+07	0.339743	0.0041542	0.00540382	0.000367694	0.000485359	0.0064711	0.018924	0.026382	0.0281757	0.00516229	0.00353116	0.00817132	0.013119	0.0654197	0.0167126	0.0701712	0.0466184	0.0571618	0.0600613	0.0245436	0.0427006	0.0209235	0.0271788	0.0454871	0.0132451	0.0231353	0.00560745	0.0238609	0.000575026	0.0295049	0.0212238	0.0156815	0.0531037	0.00647447	0.0106302	0.0225549	0.607502	0.0396375	0.00917645	0.300581	0.0205482	0.999817	0.999954	1.00005	1.00018	0.286678	0.397192	0.106199	0.209931	0.5999104	1.140111
23760	-4483.295	-4500.816	17.52074	1.993264e+07	0.342018	0.00374833	0.00761424	0.00478213	0.000256023	0.00451904	0.0214563	0.0350426	0.0274339	0.00958998	0.00371632	0.00520324	0.0158633	0.0651574	0.0330596	0.0341197	0.0583259	0.0398388	0.0673762	0.0310021	0.0256264	0.0208429	0.0132515	0.0625006	0.0012234	0.0341683	0.014717	0.0180741	5.46386e-05	0.00410386	0.0265613	0.0133378	0.0844387	0.00246629	0.0117667	0.0239395	0.578887	0.0486338	0.0100647	0.318301	0.0201745	0.999715	0.999927	1.00007	1.00028	0.278691	0.386126	0.121127	0.214056	0.6378307	1.143256
23770	-4480.027	-4495.929	15.90161	3.32344e+07	0.447313	0.00337316	0.00228341	0.00151758	0.00149473	0.00581223	0.018832	0.0210067	0.0295374	0.00424915	0.0021649	0.00579258	0.0200013	0.0833379	0.0442019	0.0502597	0.0349594	0.0463003	0.0607763	0.0285379	0.0410039	0.0211343	0.0155366	0.02938	0.0307961	0.0164711	0.00379803	0.0226617	0.000207031	0.0333024	0.0505594	0.0160903	0.079143	0.00949206	0.0238415	0.0265436	0.574008	0.0231062	0.00983771	0.358019	0.0084857	0.99978	0.999943	1.00006	1.00022	0.303066	0.397266	0.109485	0.190184	0.6237344	1.305169
23780	-4473.831	-4491.854	18.02355	8.975772e+07	0.263977	0.00369071	0.00619156	0.000224923	0.000237239	0.00493427	0.0157228	0.02249	0.0399145	0.00243741	0.00518058	0.00578516	0.0140468	0.0985123	0.0291283	0.0473384	0.0411006	0.061917	0.0681237	0.0416189	0.0172236	0.0223472	0.00950909	0.0359795	0.0211523	0.0348912	0.0110228	0.0180569	0.014755	0.0129266	0.0265422	0.00806463	0.0658272	0.00446398	0.0176416	0.0314874	0.600866	0.0224304	0.0219989	0.310102	0.0131155	0.999866	0.999966	1.00003	1.00013	0.285492	0.400854	0.104494	0.20916	0.6105698	1.092976
23790	-4475.757	-4494.208	18.45131	7.014177e+07	0.253358	0.00308576	0.00437486	0.000423615	0.00116152	0.00314606	0.0259217	0.0315148	0.0405311	0.00535701	0.00508918	0.01029	0.0160829	0.0708362	0.0132986	0.0546477	0.0361498	0.0513145	0.0806885	0.0286079	0.0260863	0.0187154	0.0158946	0.0242452	0.0251186	0.0170906	0.0104405	0.0105555	0.00534806	0.0277597	0.0415937	0.00829684	0.0584746	0.00169127	0.0230088	0.0296363	0.617309	0.0266678	0.0168012	0.291871	0.0177149	0.999848	0.999961	1.00004	1.00015	0.296919	0.390849	0.113163	0.199069	0.6215351	1.0502
23800	-4484.075	-4502.252	18.17666	2.040384e+07	0.25875	0.00516802	0.00413776	0.00372647	0.000124852	0.00658542	0.0234861	0.0269395	0.0334823	0.00494744	0.00373922	0.00824568	0.0252132	0.0982831	0.0320294	0.0438843	0.0417626	0.054767	0.0482653	0.0232684	0.0255006	0.0206222	0.0527342	0.0388616	0.0227958	0.0069397	0.00296098	0.0221361	0.00110729	0.0128176	0.0349407	0.0143925	0.0492391	0.00277147	0.023038	0.0383988	0.586845	0.01697	0.0142628	0.307368	0.0361544	0.999719	0.999928	1.00007	1.00028	0.299034	0.395373	0.102871	0.202722	0.6248994	1.077664
23810	-4487.924	-4506.212	18.28843	9.442045e+07	0.311683	0.00243303	0.00150331	0.00265723	0.00249706	0.0069544	0.0107419	0.0247873	0.0254425	0.00506321	0.00227496	0.00608783	0.0114258	0.098289	0.0354794	0.0401379	0.0417626	0.0286608	0.102591	0.0421857	0.0205339	0.0171698	0.0127423	0.0117698	0.0370041	0.0241765	0.00071091	0.0151539	0.00740673	0.00608143	0.0329907	0.00757796	0.0372163	0.00182905	0.0314663	0.0382226	0.54233	0.0158825	0.0137838	0.370979	0.0188021	0.999869	0.999967	1.00003	1.00013	0.303206	0.375925	0.114712	0.206157	0.6477289	1.066488
23820	-4480.818	-4498.282	17.46394	4.018267e+07	0.340488	0.000462411	0.00171525	0.000519441	0.000376511	0.00270919	0.0220802	0.0156988	0.0212863	0.0131588	0.000553796	0.00537795	0.0148306	0.084535	0.0197029	0.0369267	0.0366163	0.0571624	0.0967435	0.0297007	0.0391184	0.0130499	0.020164	0.0224094	0.0672339	0.0136497	0.00473333	0.016719	0.00646679	0.00416955	0.0248293	0.00932988	0.0689833	0.00596907	0.0314663	0.0241982	0.624586	0.0183006	0.0150861	0.286198	0.0316315	0.999799	0.999949	1.00005	1.0002	0.298001	0.397119	0.096303	0.208578	0.6351115	1.148937
23830	-4483.267	-4500.975	17.70852	1.750387e+07	0.340488	0.00132719	0.0037531	0.00102574	0.00385263	0.00430277	0.0310913	0.0350124	0.022339	0.00412402	0.00105543	0.0152362	0.0105628	0.0774533	0.0318313	0.0461848	0.0427179	0.0486866	0.047036	0.0209475	0.0332562	0.0251283	0.0194934	0.00207876	0.0672339	0.0214643	0.000989628	0.0163497	0.0107425	0.0100542	0.0190164	0.0137785	0.069782	0.00771823	0.0183641	0.028307	0.616358	0.0130496	0.0234829	0.283047	0.0357558	0.999696	0.999922	1.00008	1.0003	0.288879	0.395388	0.102728	0.213004	0.6289319	1.124478
23840	-4480.225	-4498.059	17.8333	5.531432e+07	0.353819	0.00630622	0.00187987	0.00163459	0.00351296	0.00273618	0.0186458	0.0214823	0.0467457	0.00251676	0.00290077	0.00379812	0.00858029	0.068587	0.0220032	0.0328078	0.0565162	0.0469584	0.0596282	0.0261436	0.0344213	0.022135	0.0253058	0.0128571	0.0345327	0.036679	0.000902262	0.0143892	0.00197474	0.00574346	0.0373223	0.0113191	0.0647856	0.000314626	0.0221158	0.0289357	0.608176	0.0125582	0.0160023	0.294482	0.0398453	0.999829	0.999956	1.00004	1.00017	0.29642	0.399708	0.103656	0.200216	0.637398	1.112
23850	-4479.304	-4497.146	17.8413	1.600916e+07	0.355425	0.0049802	0.00392829	0.00101533	0.00294562	0.00500634	0.0201564	0.018261	0.03014	0.00161649	0.00593131	0.0093987	0.0174383	0.0794274	0.0332245	0.0378944	0.0348631	0.0469584	0.0593121	0.024587	0.0299329	0.0174178	0.0125996	0.00912342	0.0187147	0.0304632	0.0109614	0.00893322	0.00176023	0.00609306	0.0373223	0.012271	0.0983969	0.00149109	0.0232101	0.0218513	0.634538	0.0221928	0.016438	0.275021	0.0299595	0.999682	0.999919	1.00008	1.00032	0.288163	0.384396	0.110896	0.216545	0.6279114	1.1112
23860	-4476.557	-4494.866	18.30939	1.635947e+07	0.25005	0.000943767	0.00208561	8.24164e-05	0.00113337	0.00475059	0.0177273	0.0248948	0.0394155	0.0035099	0.00578328	0.00458097	0.0192148	0.0826035	0.0204647	0.0746366	0.0474915	0.0498115	0.0908306	0.0311135	0.0372624	0.0142222	0.0169958	0.00502789	0.0476767	0.00946	0.00346203	0.012963	0.00671374	0.0146955	0.0198251	0.0107892	0.0698828	0.00656318	0.0177277	0.0249029	0.637515	0.0214724	0.0110649	0.277048	0.0279973	0.999686	0.99992	1.00008	1.00031	0.28084	0.397663	0.115034	0.206463	0.6177595	1.064391
23870	-4490.545	-4508.395	17.85026	2.616653e+07	0.264927	0.00316743	0.0037022	0.00189309	0.00999377	0.00299734	0.0158961	0.0251347	0.0463745	0.00184898	0.00562917	0.00271093	0.0087439	0.117465	0.0169346	0.0526637	0.0280044	0.0492928	0.0675011	0.0327549	0.0243785	0.0223563	0.0244833	0.00403566	0.0342396	0.0211508	0.00402545	0.0207007	0.00238891	0.0234636	0.0488361	0.0274556	0.072001	0.00673495	0.0164187	0.0324767	0.524884	0.033741	0.0124266	0.36745	0.0290217	0.999752	0.999937	1.00006	1.00025	0.295786	0.381299	0.131498	0.191416	0.5985887	1.110305
23880	-4486.205	-4503.108	16.9028	4.958867e+07	0.28614	0.00172043	0.00653185	0.00185592	0.00188544	0.00603463	0.0135671	0.0328088	0.0249135	0.0063215	0.00192032	0.00476447	0.0184659	0.0855114	0.0210792	0.0862718	0.0459252	0.0500981	0.0523593	0.0354846	0.038407	0.0215072	0.0163023	0.0271182	0.0599193	0.0219404	0.00429354	0.0204819	0.00899474	0.0244764	0.0271739	0.0121357	0.115466	0.00673495	0.0164393	0.0256841	0.583112	0.043824	0.0122707	0.318696	0.0164132	0.99982	0.999954	1.00005	1.00018	0.305063	0.38842	0.112911	0.193607	0.6097838	1.205051
23890	-4484.237	-4502.373	18.1358	2.927192e+07	0.269355	0.00802147	0.010824	0.000638374	0.00423913	0.00615551	0.0156858	0.016537	0.0291605	0.00734081	0.00865039	0.00476447	0.0184659	0.064759	0.0232726	0.0580276	0.0482355	0.0644664	0.0741863	0.0389344	0.0396537	0.015721	0.0323948	0.0135736	0.0308275	0.00105379	0.00469434	0.0138806	0.0019505	0.0419936	0.0203213	0.0070701	0.0540314	0.00234526	0.0305184	0.028117	0.519531	0.0325385	0.0190868	0.364787	0.0359396	0.999765	0.99994	1.00006	1.00024	0.299702	0.385553	0.120872	0.193873	0.6097838	1.08175
23900	-4480.025	-4498.69	18.66505	8.215939e+07	0.265045	0.00315257	0.00518332	0.00154632	0.00451682	0.00425852	0.0161792	0.0250432	0.0323238	0.010334	0.0033513	0.00405631	0.0170689	0.0654784	0.0282524	0.0331402	0.0489783	0.0493711	0.0741863	0.0265927	0.0347687	0.0196633	0.0112509	0.0167827	0.0379828	0.00706344	0.00545671	0.0094266	0.00576239	0.0417885	0.0221384	0.0211814	0.0455367	0.00898038	0.0229842	0.0288107	0.597728	0.0160007	0.0266347	0.322455	0.00837058	0.99986	0.999964	1.00004	1.00014	0.273835	0.392508	0.112912	0.220746	0.6256136	1.028825
23910	-4476.483	-4494.883	18.39946	7.199902e+07	0.251922	0.000153572	0.00542653	0.0016064	0.00105361	0.00440897	0.0222613	0.0313026	0.0386229	0.0132	0.00158122	0.00491055	0.0196455	0.0697477	0.0311576	0.0435625	0.051499	0.0432487	0.0616152	0.0316609	0.0339387	0.0110787	0.0249192	0.0205947	0.0267236	0.0130316	0.00550756	0.024801	0.00433246	0.0404147	0.0179992	0.0132687	0.0631729	0.00898038	0.0180344	0.0289966	0.620762	0.0242315	0.022752	0.297689	0.00556875	0.99985	0.999961	1.00004	1.00015	0.290553	0.393453	0.104687	0.211307	0.6336863	1.055384
23920	-4482.846	-4501.371	18.52565	2.868437e+07	0.311453	0.00225581	0.0101044	0.00130685	0.000168823	0.00198391	0.0156775	0.0284292	0.015407	0.00187638	0.00378093	0.0153251	0.0121202	0.0762959	0.0190943	0.0329235	0.0421829	0.0500549	0.0704714	0.0359956	0.0351194	0.0100876	0.018849	0.0220489	0.0107969	0.000564824	0.00197917	0.0232566	0.0117757	0.0252394	0.0283679	0.00560733	0.0774382	0.00669299	0.0180344	0.0196203	0.621131	0.0346036	0.0129781	0.287556	0.0241108	0.999763	0.999939	1.00006	1.00024	0.276882	0.429209	0.0920253	0.201884	0.6296145	1.042766
23930	-4487.063	-4505.159	18.09596	1.702116e+07	0.207896	0.00291651	0.00461735	0.000904387	0.000418036	0.00718382	0.0158937	0.020787	0.0353014	0.00752112	0.0141112	0.00265903	0.0168681	0.0754593	0.0367397	0.038789	0.0683846	0.0738795	0.0869555	0.0367744	0.0183647	0.0282399	0.0147658	0.0148558	0.028617	0.00266208	0.00573357	0.0201015	0.00592477	0.0184995	0.0506332	0.0141406	0.0697146	0.00669299	0.0327284	0.0240893	0.592321	0.0407196	0.0124919	0.296365	0.0340133	0.999692	0.999921	1.00008	1.00031	0.284034	0.388734	0.103533	0.2237	0.5854068	1.085734
23940	-4482.48	-4500.59	18.10995	8.631596e+07	0.285838	0.00243156	0.00996411	0.00195938	0.000588952	0.00380953	0.0163366	0.0272682	0.0413524	0.00451676	0.00177213	0.00624811	0.024223	0.0805471	0.0367397	0.0465536	0.0329648	0.0723696	0.0503875	0.0166526	0.0213412	0.0229904	0.0283019	0.0153861	0.036424	0.00188972	0.000778766	0.0211712	0.0026023	0.0369068	0.0224117	0.025902	0.0610858	0.00534133	0.0192791	0.0202763	0.610584	0.0328399	0.014537	0.294675	0.0270874	0.999863	0.999966	1.00004	1.00014	0.286778	0.417013	0.10659	0.189619	0.6176856	1.084336
23950	-4478.982	-4494.094	15.11153	7.574982e+07	0.555345	0.00150018	0.00710726	0.00216423	0.000240661	0.00398005	0.0198436	0.0253617	0.0324771	0.00740471	0.00375491	0.0107222	0.0224981	0.0712761	0.0292138	0.0516964	0.0319231	0.0703896	0.0842436	0.0260776	0.0242596	0.0212334	0.0267893	0.0391065	0.00318293	0.00646594	0.00249462	0.0206772	0.00408041	0.0274931	0.054116	0.00827537	0.0623586	0.00167656	0.0247478	0.0163357	0.640177	0.0327924	0.0190663	0.268181	0.0234481	0.999854	0.999964	1.00004	1.00015	0.290021	0.403194	0.101455	0.205331	0.611712	1.384177
23960	-4483.02	-4500.176	17.15554	3.546229e+07	0.322608	0.00655183	0.00590931	0.000160407	0.000625946	0.00447425	0.00874571	0.0318541	0.0340293	0.00441419	0.0102583	0.0107887	0.0201824	0.0810978	0.0381832	0.0615873	0.0451796	0.0667965	0.0663126	0.0363659	0.0308161	0.0292273	0.0246654	0.0352764	0.00188862	0.00666233	0.0099034	0.0147738	0.00543245	0.0202491	0.0378482	0.00867418	0.0742327	0.00193302	0.0220683	0.0263817	0.640857	0.00766817	0.00868595	0.265786	0.050621	0.999786	0.999945	1.00005	1.00021	0.292978	0.410264	0.0917744	0.204984	0.5919589	1.179777
23970	-4495.964	-4512.171	16.20635	5.886516e+07	0.379245	0.00506085	0.00119345	0.00083117	0.000799479	0.00696377	0.0157383	0.0385202	0.0188229	0.00396113	0.00178668	0.00696379	0.0324532	0.0590717	0.0128776	0.0549795	0.0504022	0.0647437	0.102696	0.0376974	0.0391152	0.0234611	0.0322606	0.044684	0.00482932	0.0141355	0.00950159	0.0146617	0.00573983	0.0216392	0.0337484	0.0224852	0.0735864	0.00770867	0.03233	0.0255977	0.64828	0.0161007	0.020936	0.228856	0.0602288	0.999834	0.999958	1.00004	1.00017	0.270112	0.402896	0.0961317	0.23086	0.6174192	1.274695
23980	-4485.074	-4502.158	17.08458	2.865841e+07	0.31322	0.0018783	0.00467903	0.00255788	0.00443337	0.0042416	0.01979	0.0356037	0.0325406	0.00259469	0.000878721	0.00739768	0.02093	0.0685881	0.0226382	0.0627267	0.0374441	0.0612123	0.0827139	0.0362228	0.0440078	0.0262172	0.0186666	0.0480553	0.00239693	0.0147779	0.00312802	0.0188128	0.00395263	0.0125027	0.0443736	0.0197905	0.0721246	0.0114304	0.0243444	0.0207826	0.577413	0.0386604	0.0119923	0.300603	0.0505484	0.999763	0.999939	1.00006	1.00024	0.296422	0.374069	0.114081	0.215428	0.5964573	1.186873
23990	-4482.372	-4500.621	18.2495	2.695938e+07	0.307576	0.00391122	0.00305943	0.00255788	0.00185821	0.00395551	0.00628965	0.0385485	0.0244342	0.00636397	0.00162637	0.00338768	0.0149417	0.0709344	0.018607	0.0421841	0.0335375	0.0689549	0.0736175	0.0432799	0.0238277	0.0230912	0.0187797	0.0480553	0.00399196	0.012933	0.00318173	0.0163213	0.00352161	0.0209825	0.0174114	0.0103605	0.0787168	0.000667523	0.0189128	0.0209596	0.565481	0.0371909	0.0133275	0.33287	0.0301709	0.999755	0.999937	1.00006	1.00024	0.32064	0.374396	0.0985701	0.206394	0.6294468	1.07038
24000	-4483.694	-4501.035	17.34048	2.26418e+07	0.349415	7.6329e-05	0.00958238	0.000655016	0.00179144	9.20855e-05	0.0312039	0.035196	0.0437516	0.00430842	0.00749653	0.00763036	0.0161961	0.0658717	0.017607	0.0365464	0.0243143	0.0594754	0.0734378	0.0194123	0.0166349	0.0309847	0.0403066	0.0467361	0.0104509	0.0182477	0.00100738	0.0297468	0.00148915	0.00262845	0.027086	0.0212614	0.0712032	0.00751698	0.0319225	0.0210378	0.634755	0.0350674	0.0101804	0.276801	0.0221579	0.999733	0.999932	1.00007	1.00027	0.28571	0.401135	0.0966351	0.21652	0.604218	1.161283
24010	-4479.067	-4496.191	17.12373	7.355104e+07	0.374112	0.00104946	0.0118757	0.00544957	0.00170553	0.00150905	0.0172498	0.0307392	0.0334721	0.0044524	0.00156239	0.00127598	0.0136621	0.062273	0.0339463	0.0375315	0.0523691	0.0594951	0.0742233	0.0362906	0.0256685	0.0214962	0.0241159	0.0370778	0.0232251	0.0212127	0.000693948	0.0287096	0.00670665	0.00557286	0.0206771	0.0102115	0.0737666	0.00988377	0.0196945	0.0262711	0.622602	0.024458	0.0117256	0.286146	0.0287968	0.999852	0.999962	1.00004	1.00015	0.294331	0.38717	0.102197	0.216302	0.5978246	1.182958
