Iteration	Posterior	Likelihood	Prior	alpha[1]	alpha[2]	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	part_rate[1]	part_rate[2]	part_rate_mult[1]	part_rate_mult[2]	pinvar[1]	pinvar[2]	TL
480	-4126.369	-4126.767	0.3986069	3.88038e+07	5.92036e+07	0.445979	0.00206234	0.00111098	0.00174928	0.000946671	0.00349851	0.0139101	0.0317962	0.0230629	0.00311926	0.00867705	0.00817718	0.00862517	0.108258	0.00981029	0.0589006	0.0329015	0.0521929	0.0860979	0.0232908	0.00559015	0.0881384	0.021983	0.013667	0.0167768	0.0666878	0.0102695	0.00119025	0.0190587	0.0592427	0.0326287	0.00409466	0.00376054	0.0344137	0.003178	0.263132	2.47374	0.175421	0.824579	0.792872	0.0228983	1.304846
490	-4122.626	-4121.075	-1.55128	7.58815e+07	7.67989e+07	0.344125	0.00205954	0.0027455	0.00448382	7.8238e-05	0.00177585	0.0101813	0.026087	0.0202409	0.00264084	0.00416356	0.00128206	0.00854233	0.0720848	0.0144743	0.048124	0.0313369	0.093813	0.0987046	0.0132493	0.00210692	0.0776636	0.0373707	0.0161135	0.0216252	0.0582318	0.0199839	0.00058085	0.0211617	0.0441324	0.0506424	0.00402465	0.0220716	0.0406804	0.00594402	0.181367	2.63727	0.120911	0.879089	0.818516	0.00112535	1.222526
500	-4133.818	-4131.589	-2.229146	6.19749e+07	4.71711e+07	0.436692	0.00520747	0.0068398	0.00115164	3.74817e-05	0.00317283	0.023739	0.01724	0.033123	0.00615509	0.0123474	0.00137157	0.0284024	0.101681	0.0441775	0.0539552	0.0546808	0.036542	0.0702044	0.0136465	0.00486371	0.0916019	0.0478888	0.0158668	0.0169937	0.0668377	0.0192154	0.0028329	0.0095809	0.0258458	0.0420138	0.0201648	0.0414113	0.040208	0.00674179	0.209987	2.58003	0.139991	0.860009	0.783128	0.0317319	1.402435
510	-4122.65	-4122.357	-0.2931533	9.02973e+07	1.23762e+07	0.316869	0.0132463	0.000513607	0.000708697	3.1462e-05	0.00364401	0.0215407	0.0253036	0.023666	0.00718491	0.0085708	0.00169471	0.0199474	0.0940345	0.0209641	0.0733933	0.0432401	0.0407968	0.0726924	0.017247	0.00897291	0.070902	0.047506	0.0175941	0.0196911	0.0429411	0.0129648	0.000817496	0.0212452	0.022489	0.0429746	0.00652822	0.0291915	0.0675576	0.00225249	0.212819	2.57436	0.14188	0.85812	0.784005	0.0358747	1.218917
520	-4127.316	-4126.032	-1.283938	6.29153e+07	7.75147e+07	0.301911	0.00528231	0.00347848	0.00124845	0.000251529	0.00199277	0.0110958	0.0244594	0.0264604	0.00380682	0.0101843	0.00372408	0.0128184	0.0779339	0.00843948	0.0507984	0.043312	0.0532403	0.0890742	0.0189999	0.0107663	0.0893373	0.0411464	0.0331506	0.0146052	0.0137257	0.0142957	0.00133542	0.0217459	0.0655013	0.0307414	0.0120011	0.0341606	0.0471762	0.0007944	0.177492	2.64502	0.118328	0.881672	0.756991	0.00472374	1.178996
530	-4121.358	-4121.269	-0.08896883	1.07525e+07	8.82769e+06	0.352622	0.00262384	0.00330405	0.00118105	0.000939808	0.00449932	0.0124753	0.029695	0.0245204	0.00882205	0.00849615	0.00259247	0.0107233	0.0924237	0.0110788	0.0546609	0.0518958	0.0758662	0.0778792	0.0121594	0.00397711	0.0815945	0.0194982	0.0186789	0.0254481	0.0153377	0.0100658	0.000306977	0.036043	0.0200369	0.0468153	0.0660043	0.0492054	0.0416595	0.00257235	0.236165	2.52767	0.157443	0.842557	0.741929	0.0142235	1.275703
540	-4137.315	-4137.871	0.5561382	2.51072e+07	1.15954e+07	0.318379	0.00062281	0.00278973	0.000879304	0.00311058	0.0067479	0.0105748	0.0359286	0.0285662	0.00993414	0.00264919	0.00541607	0.013551	0.0603448	0.00277683	0.087691	0.0344824	0.0830635	0.12991	0.0133617	0.00158203	0.0815945	0.0461739	0.00719677	0.0199442	0.00166714	0.0125914	0.00323972	0.0193258	0.00974088	0.0288077	0.0609073	0.077387	0.0537951	0.00807108	0.26081	2.47838	0.173873	0.826127	0.774093	0.045009	1.282805
550	-4125.286	-4126.778	1.492553	4.28394e+07	7.03773e+07	0.275361	0.00610999	0.00610785	8.53985e-05	0.00234523	0.00215337	0.0155642	0.0354721	0.0126732	0.00364491	0.00330975	0.0129044	0.0138236	0.0765191	0.0163692	0.0540702	0.0488294	0.048422	0.0603367	0.0148478	0.00468612	0.0918972	0.047026	0.0139595	0.0179099	0.00970045	0.0191748	0.00124398	0.0232404	0.011102	0.0627856	0.0123189	0.0665385	0.030652	0.00274046	0.238233	2.52353	0.158822	0.841178	0.790965	0.0204807	1.123925
560	-4137.61	-4137.599	-0.01103205	3.09026e+07	7.92375e+06	0.380857	0.00138134	0.00745065	0.000632096	0.000717501	0.00357078	0.0158161	0.0113046	0.0306501	0.00492414	0.0144662	0.00718718	0.0166163	0.0767889	0.0162572	0.0585286	0.0278787	0.0464192	0.0483412	0.0173093	0.0121156	0.0934389	0.0161885	0.0272034	0.028654	0.0301473	0.0138746	0.0119926	0.0127579	0.00817676	0.0386789	0.0741796	0.0548404	0.0134573	0.000763983	0.222387	2.55523	0.148258	0.851742	0.786078	0.0595126	1.223567
570	-4134.491	-4135.638	1.147545	8.41189e+07	7.17698e+07	0.35803	0.00280175	0.00168424	0.00315298	0.000313487	0.0060364	0.00781735	0.0162482	0.0306501	0.00841734	0.0060484	0.00126558	0.0170004	0.0735526	0.00585619	0.0574551	0.0395808	0.0484109	0.0581743	0.0143229	0.00963107	0.0602513	0.0197429	0.0235597	0.0323141	0.0177077	0.0116853	0.0119926	0.0182971	0.00852572	0.0201836	0.0292934	0.110363	0.00565548	0.0111537	0.234598	2.5308	0.156399	0.843601	0.797391	0.0722769	1.147175
580	-4126.197	-4128.112	1.91526	2.85016e+07	3.60018e+07	0.277501	0.0078397	0.00405158	0.000860009	0.000731935	0.00295835	0.0152499	0.0365138	0.0333258	0.00839652	0.00282083	0.00888039	0.0136382	0.0811674	0.0272794	0.0542105	0.0388022	0.0463516	0.0695236	0.01655	0.00574544	0.0933856	0.0339525	0.0257495	0.0315283	0.005043	0.0289664	0.000584966	0.0197137	0.0658639	0.0347232	0.0281121	0.0187527	0.0185638	0.0100747	0.268488	2.46302	0.178992	0.821008	0.7419	0.00658149	1.167413
590	-4122.337	-4123.11	0.7733885	3.14888e+07	6.94405e+07	0.288954	0.00087657	0.00285874	0.00258074	0.000452154	0.00671299	0.0162667	0.0301888	0.0243324	0.00401319	0.0114919	0.0104198	0.0186409	0.0817836	0.0199408	0.0856379	0.0526261	0.0635662	0.0563726	0.0170269	0.00758904	0.0836122	0.0447027	0.00384033	0.0169831	0.00453047	0.0187776	0.0014584	0.0251988	0.030015	0.0360147	0.0414969	0.0434878	0.0402518	0.00403631	0.238526	2.52295	0.159018	0.840982	0.807921	0.00114329	1.196739
600	-4116.974	-4117.128	0.1535494	8.63014e+07	1.12051e+07	0.376428	0.00597316	0.00452508	0.000865037	0.000171775	0.0101646	0.0172534	0.0213602	0.041626	0.00523616	0.00400987	0.00668075	0.0120023	0.0766763	0.0123502	0.0686764	0.0471626	0.0440506	0.0909263	0.0167293	0.0110019	0.089882	0.0202071	0.0107723	0.0206813	0.00129646	0.00938041	0.00108855	0.0137215	0.0224994	0.0199399	0.0269419	0.0614132	0.0411301	0.00464429	0.225513	2.54897	0.150342	0.849658	0.799724	0.00908979	1.217468
610	-4122.373	-4123.65	1.277145	5.13291e+07	4.64996e+07	0.403202	0.00454022	0.00865155	0.00233145	0.000892508	0.00707689	0.0176947	0.0200046	0.0129757	0.00438588	0.00268021	0.00315141	0.0246174	0.0954274	0.0277726	0.0501072	0.0508939	0.0400933	0.0748177	0.017676	0.00692512	0.0693899	0.037197	0.00410195	0.0156507	0.00835623	0.0113546	0.00424006	0.0208187	0.0262075	0.0335634	0.0660981	0.0288445	0.02496	0.00675695	0.269342	2.46132	0.179561	0.820439	0.752716	0.0396066	1.233457
620	-4119.219	-4120.913	1.693772	3.86577e+07	4.48968e+06	0.36184	0.00427168	0.00178309	0.000877904	0.00207783	0.0044457	0.0175275	0.032796	0.0283614	0.00482024	0.00526169	0.00869748	0.0202817	0.0918231	0.0146736	0.0760382	0.0259698	0.0773742	0.0650352	0.0186542	0.00323373	0.0717126	0.0353004	0.0161977	0.0202113	0.0182598	0.00847981	0.00743589	0.0302839	0.017215	0.0336606	0.0227503	0.0388545	0.0182475	0.00658023	0.276851	2.4463	0.184567	0.815433	0.80515	0.013511	1.211034
630	-4126.058	-4126.433	0.3753892	9.23398e+07	8.21197e+07	0.301013	0.00120926	0.00706199	0.00112269	0.000285384	0.00623615	0.0188759	0.0278718	0.0472167	0.0121825	0.00234617	0.00403758	0.0115883	0.109538	0.0116941	0.0916207	0.0412752	0.0602985	0.0834881	0.0146146	0.000732207	0.0628952	0.0204655	0.0292443	0.028938	0.0698028	0.014649	0.00853492	0.0259771	0.0244445	0.0341308	0.0238911	0.019712	0.0357375	0.0120083	0.247976	2.50405	0.165317	0.834683	0.773005	0.0391227	1.264739
640	-4121.285	-4121.566	0.2810581	7.82817e+07	6.38759e+07	0.366267	0.00181321	0.00481775	0.000851836	0.00490729	0.00623615	0.0139482	0.0246997	0.0124905	0.00345724	0.00254154	0.00238987	0.0166905	0.0712776	0.010093	0.0496428	0.0375556	0.0399141	0.0641892	0.0202575	0.00169077	0.0432533	0.0473241	0.0102513	0.028938	0.0503692	0.0173684	0.00374671	0.0174405	0.0127831	0.0568637	0.0189191	0.0434103	0.0214039	0.00899105	0.20596	2.58808	0.137307	0.862693	0.795146	0.0298929	1.136794
650	-4119.469	-4119.404	-0.06474026	4.47828e+07	3.084e+07	0.315666	0.0046899	0.00544449	0.00042645	0.00111807	0.00278816	0.0262035	0.0278335	0.0331469	0.00514001	0.00185565	0.00410271	0.0209711	0.0747895	0.0124626	0.066244	0.0353263	0.0731428	0.0806979	0.022835	0.00525594	0.0805817	0.047807	0.00527216	0.0280969	0.053141	0.00914866	0.00114716	0.0345304	0.0129812	0.0355703	0.0147329	0.0551414	0.046022	0.00215118	0.227708	2.54458	0.151806	0.848194	0.804025	0.0455828	1.246464
660	-4139.465	-4137.897	-1.567838	2.60906e+06	6.25985e+07	0.451678	0.00155955	0.0080476	0.000354017	0.00556554	0.0130512	0.0182868	0.0350841	0.0128352	0.015549	0.00694228	0.0212229	0.0228008	0.104183	0.0107511	0.0864469	0.0448071	0.0715864	0.0662164	0.00757681	0.00148618	0.0789505	0.0533282	0.0313555	0.0299335	0.0408999	0.0160117	0.000101814	0.0265186	0.0223204	0.0382384	0.0124793	0.0327069	0.0234107	0.00683987	0.23473	2.53054	0.156487	0.843513	0.778165	0.0135103	1.419126
670	-4113.197	-4113.75	0.5523527	623422	3.17035e+07	0.386125	0.00444151	0.00230708	0.000455758	0.000341753	0.0109551	0.0113571	0.0239513	0.0328077	0.00401236	0.00688684	0.00715656	0.0174858	0.0817223	0.014877	0.0629937	0.0474776	0.0477053	0.0616186	0.0159707	0.00678444	0.0711386	0.041912	0.016117	0.0226444	0.0349807	0.0132974	0.001436	0.0241894	0.032097	0.0181304	0.0124135	0.0240193	0.0276433	0.00444673	0.229923	2.54015	0.153282	0.846718	0.770147	0.020784	1.191899
680	-4116.623	-4118.357	1.733559	5.07666e+07	4.52433e+07	0.312267	0.00250898	0.00871267	0.000736399	0.00192627	0.00377663	0.0162151	0.0239622	0.0343409	0.0106189	0.00359908	0.00137413	0.016424	0.0852298	0.0158027	0.0678478	0.0454152	0.0474556	0.0615198	0.0154198	0.00309901	0.064772	0.0388594	0.0106938	0.0302359	0.0644272	0.0214566	0.0017822	0.0229332	0.0269561	0.047182	0.00943088	0.0494339	0.0220986	0.00818601	0.272775	2.45445	0.18185	0.81815	0.796002	0.0353143	1.1967
690	-4126.476	-4127.97	1.493753	8.02445e+07	9.76758e+07	0.335386	0.00350774	0.00355377	0.000773936	0.00026794	0.0122316	0.0107276	0.0357806	0.031202	0.00399862	0.00766947	0.00946805	0.0122149	0.0866517	0.0164455	0.0806727	0.0291992	0.0500226	0.109463	0.0219044	0.00644262	0.057755	0.0170659	0.0245888	0.0169767	0.0553666	0.0092408	0.000476514	0.00891315	0.0148043	0.0240162	0.0396178	0.0613149	0.0129759	0.00117487	0.269371	2.46126	0.17958	0.82042	0.804838	0.0666547	1.211871
700	-4116.504	-4117.193	0.6889243	5.72511e+07	4.10719e+07	0.37816	0.00190372	0.00998002	0.00303672	0.000712811	0.00663182	0.024156	0.0194846	0.0341553	0.00405532	0.00590865	0.00631941	0.0155001	0.0857517	0.0189188	0.0649782	0.0356811	0.0459456	0.0508167	0.0228349	0.0142149	0.0734564	0.0273734	0.0293082	0.0223188	0.0466048	0.00882925	0.00270045	0.0238623	0.031193	0.0258523	0.0237672	0.0436247	0.0166352	0.00139784	0.245479	2.50904	0.163653	0.836347	0.769272	0.00730812	1.22607
710	-4121.188	-4121.347	0.1582333	3.73824e+07	3.75305e+07	0.388034	0.00680695	0.00564357	0.00159056	0.00065368	0.00248115	0.0189377	0.0410268	0.0160769	0.00536279	0.00319948	0.00650392	0.0105046	0.107315	0.00744409	0.0528497	0.0466804	0.0505725	0.0783971	0.0164767	0.00235595	0.113121	0.041064	0.0303693	0.0238507	0.0248556	0.0140853	0.000612545	0.0161254	0.0189435	0.0529432	0.00223919	0.0341401	0.0127504	0.0040745	0.238472	2.52306	0.158981	0.841019	0.810678	0.0128362	1.258088
720	-4129.824	-4129.239	-0.5853477	1.05202e+07	8.88397e+07	0.505738	0.00178987	0.00564357	0.00126711	0.0113187	0.00165176	0.0223212	0.0281655	0.0279954	0.0077341	0.00395286	0.00844664	0.0188441	0.0958547	0.0115548	0.0693082	0.0339236	0.0591508	0.0836426	0.0187725	0.0192237	0.0826304	0.0205842	0.0552325	0.0215164	0.0586556	0.00582571	0.0050781	0.0138898	0.0197237	0.0191738	0.00221196	0.0681776	0.0258307	0.00218636	0.276085	2.44783	0.184057	0.815943	0.789318	0.0237776	1.437016
730	-4126.732	-4126.768	0.03596095	7.44321e+07	6.66322e+07	0.440841	0.00234777	0.00293505	0.000246299	0.000907684	0.00230246	0.00990007	0.0131858	0.0279954	0.00809518	0.00419825	0.00150833	0.0252026	0.0663742	0.0238607	0.0379371	0.0419195	0.0515566	0.0870871	0.0243715	0.00604385	0.0626559	0.0294254	0.0320458	0.0253985	0.044997	0.0129312	0.00711144	0.034858	0.0418239	0.0498526	0.0412989	0.0187972	0.0162363	0.0102145	0.250669	2.49866	0.167112	0.832888	0.766692	0.0366319	1.306463
740	-4128.167	-4125.527	-2.640038	7.96725e+07	5.04986e+07	0.504873	0.00463188	0.00666567	0.00326363	0.00318533	0.00201872	0.0138156	0.0286971	0.0299148	0.00960588	0.00569511	0.00067933	0.0217633	0.0869676	0.0314056	0.0460902	0.0297796	0.0749052	0.107167	0.0272075	0.00852309	0.107922	0.0132106	0.0354082	0.0159862	0.0443175	0.0155287	0.00655082	0.0245246	0.0392848	0.0522677	0.0147699	0.0150666	0.0139786	0.00707969	0.212577	2.57485	0.141718	0.858282	0.779181	0.0561938	1.452751
750	-4140.098	-4140.196	0.09817946	4.2638e+07	8.29381e+07	0.471125	0.00197603	0.00503448	0.00222309	0.00168584	0.00249067	0.0158047	0.0312435	0.0235265	0.00383516	0.00637736	0.000283179	0.0217633	0.0811034	0.0133138	0.0628756	0.0503929	0.0437147	0.0642873	0.0100458	0.00568427	0.0684264	0.00381478	0.0518171	0.0235995	0.0463761	0.0187898	0.00047632	0.0201373	0.0510047	0.0586582	0.013325	0.0168006	0.0437441	0.000614905	0.263683	2.47263	0.175789	0.824211	0.818277	0.084674	1.336371
760	-4134.483	-4134.652	0.169072	1.83427e+07	1.8636e+07	0.394019	0.00241715	0.00561776	0.00244954	0.00024178	0.00679297	0.0092202	0.0207943	0.0239511	0.00258697	0.00850411	0.000332588	0.0170866	0.0766858	0.0101071	0.0852499	0.0545657	0.0438293	0.103711	0.0225461	0.00657061	0.0676474	0.0308823	0.0201935	0.0205437	0.0467	0.0094458	0.00982585	0.0242279	0.0561945	0.0306867	0.0318213	0.0103793	0.0330532	0.00329072	0.250327	2.49935	0.166885	0.833115	0.756911	0.0508909	1.292172
770	-4132.483	-4132.662	0.1789727	2.2072e+06	1.12661e+07	0.215354	0.00338668	0.00831578	0.000120198	0.00262646	0.00582131	0.022804	0.0224156	0.0277655	0.00302196	0.00428378	0.00900403	0.022706	0.0857915	0.0125003	0.0510479	0.0414794	0.047332	0.074089	0.0166144	0.0110921	0.0816298	0.0106372	0.037226	0.0141686	0.00878104	0.0122768	0.00609136	0.0228348	0.0327438	0.0410598	0.0560098	0.0249477	0.0120559	0.00525553	0.182254	2.63549	0.121503	0.878497	0.696386	0.0153367	1.05329
780	-4126.571	-4125.203	-1.367935	3.85647e+07	2.92043e+07	0.443259	0.00990264	0.00248055	1.94015e-05	0.000624214	0.00342683	0.00980383	0.0344939	0.0581785	0.00238336	0.00667489	0.00291465	0.00613927	0.114256	0.0310604	0.0586938	0.0299898	0.042153	0.0753387	0.0166933	0.0029297	0.0721909	0.0221596	0.0287632	0.0121396	0.0170888	0.0111401	0.0010673	0.0356023	0.0311277	0.0296862	0.0353757	0.0604522	0.00740938	0.00208974	0.210376	2.57925	0.14025	0.85975	0.790467	0.0606727	1.317708
790	-4125.413	-4124.428	-0.9857116	7.47748e+07	1.27788e+07	0.318564	0.0067121	0.00588118	0.000222105	0.00280255	0.00319882	0.0195991	0.0344795	0.0302179	0.0070804	0.00946059	0.00430057	0.0113848	0.104191	0.0047493	0.072881	0.0301474	0.0379475	0.0663249	0.0153072	0.00156064	0.0987776	0.0210341	0.0614894	0.0222466	0.00735165	0.0107327	0.00049798	0.0173448	0.00481858	0.0468919	0.0428141	0.0647179	0.0441529	0.00403393	0.198104	2.60379	0.132069	0.867931	0.827278	0.0124289	1.233917
800	-4124.65	-4123.31	-1.340351	7.27638e+07	4.72931e+07	0.303437	0.00281462	0.00413223	0.00104307	0.000366381	0.00404643	0.0112496	0.0321949	0.0321123	0.00588	0.0094206	0.00365347	0.0112553	0.0759232	0.0306876	0.0445491	0.0404792	0.0652413	0.0680171	0.0127976	0.00859285	0.0806824	0.0619287	0.0490259	0.0280746	0.00480178	0.0184436	0.00058029	0.0185133	0.0857817	0.036144	0.0721038	0.0227868	0.0193837	0.0104429	0.199986	2.60003	0.133324	0.866676	0.772561	0.00654997	1.276588
810	-4127.104	-4124.148	-2.955062	2.30329e+07	3.23492e+07	0.509426	0.00252656	0.00680605	0.00183116	0.00147278	0.00204224	0.0192336	0.0216036	0.0346766	0.00655312	0.00663473	0.0102572	0.0191181	0.0779548	0.0173247	0.0541035	0.0364329	0.0698486	0.106334	0.0125464	0.0137444	0.0719391	0.0386978	0.0349542	0.0179178	0.00585692	0.00843518	0.00125348	0.0179605	0.0251671	0.0220268	0.0465709	0.0153064	0.0333556	0.00298156	0.183719	2.63256	0.122479	0.877521	0.811637	0.0359094	1.372895
820	-4126.983	-4125.988	-0.9951873	6.11077e+07	4.00443e+07	0.383765	0.00716359	0.00514571	0.00217923	0.000255222	0.00497924	0.00851722	0.0234143	0.032173	0.00440346	0.00494437	0.00667431	0.0304509	0.0901706	0.036917	0.0405648	0.0363466	0.0487098	0.0920586	0.0233452	0.0178943	0.079888	0.0386978	0.01798	0.00766831	0.0102083	0.00975465	0.00357729	0.0204207	0.0478629	0.0249055	0.0465709	0.004207	0.0360557	0.00067783	0.201695	2.59661	0.134463	0.865537	0.785531	0.00587715	1.248547
830	-4127.608	-4126.848	-0.7607873	4.08982e+07	5.65824e+07	0.410446	0.00237801	0.0041035	0.00516056	0.000957505	0.00343784	0.0118971	0.038226	0.0183783	0.00707753	0.00673665	0.0008491	0.0155208	0.104291	0.0145779	0.0675903	0.026257	0.0590274	0.0612114	0.0123076	0.0120886	0.130317	0.02282	0.013299	0.00971856	0.00501009	0.0132583	0.0114099	0.0316947	0.0716569	0.0398681	0.0352109	0.0011339	0.0408294	0.00667495	0.227509	2.54498	0.151673	0.848327	0.775091	0.0265898	1.315422
840	-4128.942	-4126.025	-2.916857	2.36192e+07	7.13869e+07	0.445533	0.00162859	0.0104138	0.00215534	0.000860595	0.00407754	0.0118971	0.0328745	0.036739	0.00608556	0.00374826	0.0105135	0.00940567	0.0728741	0.0164436	0.0820424	0.0302522	0.0449969	0.103035	0.0182576	0.000416419	0.0754196	0.0592988	0.0143226	0.0170727	0.0332615	0.0142706	0.00391533	0.0285522	0.086184	0.0651692	0.0224224	0.00716903	0.0370809	0.0141696	0.196947	2.60611	0.131298	0.868702	0.755404	0.00488629	1.422559
850	-4126.301	-4125.527	-0.7742195	5.29901e+07	9.66458e+07	0.339747	0.00315747	0.00394595	0.00585797	0.00337939	0.00405916	0.0188342	0.028247	0.0354902	0.00603437	0.0160522	0.00211711	0.0169361	0.0837615	0.0161537	0.0778974	0.0223286	0.0449969	0.106843	0.027277	0.000740589	0.0833268	0.0493943	0.0111683	0.0179051	0.0433487	0.0132722	0.00149019	0.0233348	0.0462138	0.0431341	0.00373676	0.0130495	0.0293436	0.00693491	0.207928	2.58414	0.138619	0.861381	0.786141	0.046068	1.24951
860	-4130.711	-4129.47	-1.240966	8.43838e+07	9.1801e+07	0.452697	8.177e-06	0.00394595	0.00024899	0.00223041	0.00219239	0.0210709	0.0334396	0.0298326	0.0100221	0.00420804	0.00280241	0.00856702	0.10378	0.0281352	0.0557391	0.0511361	0.0441505	0.0585186	0.0155226	0.00346144	0.0607511	0.0314149	0.00471669	0.0224645	0.0434147	0.0121337	0.00905905	0.0309554	0.0347048	0.0310842	0.0295543	0.0283674	0.0382053	0.00347004	0.21234	2.57532	0.14156	0.85844	0.800389	0.0229587	1.312005
870	-4131.143	-4129.629	-1.513301	3.86268e+07	8.07074e+07	0.375288	0.00349508	0.0022172	0.000202694	0.00500639	0.000682839	0.0198235	0.0275064	0.042856	0.00690394	0.0039702	0.00394086	0.0166093	0.120333	0.0188325	0.0527094	0.0332639	0.0305575	0.0811362	0.0142555	0.0137376	0.0583282	0.0662607	0.014081	0.0161199	0.0635451	0.0090403	0.00368392	0.0233804	0.0262605	0.0397371	0.00388816	0.0357381	0.0412739	0.00380846	0.195988	2.60802	0.130659	0.869341	0.818332	0.0200968	1.278473
880	-4132.85	-4131.863	-0.9876751	2.4651e+07	6.92924e+07	0.395166	0.00818101	0.00733981	0.00131482	0.00107107	0.00223447	0.0135696	0.0196152	0.0256752	0.0101578	0.00686248	0.00568412	0.0151795	0.100958	0.00882802	0.0787792	0.0576725	0.0216921	0.0807427	0.014955	0.0171359	0.0446156	0.0484331	0.00997153	0.0158353	0.059389	0.0122686	0.000607447	0.0124835	0.0260213	0.037319	0.0194065	0.0363457	0.0781508	0.000644997	0.21451	2.57098	0.143006	0.856994	0.795753	0.0760152	1.294307
890	-4120.25	-4121.835	1.585017	5.21757e+06	6.01134e+07	0.360256	0.00671442	0.00330953	0.00228045	0.00223418	0.00448793	0.0146444	0.0250186	0.0412957	0.00244147	0.00571369	0.00703027	0.0105162	0.0850452	0.020856	0.043961	0.0324669	0.051114	0.0663912	0.022488	0.00165103	0.0862633	0.0336442	0.0281263	0.0238683	0.0189353	0.0135884	0.00334279	0.024909	0.0357111	0.0317096	0.0215412	0.0154833	0.0293275	0.0027102	0.260502	2.479	0.173668	0.826332	0.763426	0.00785435	1.179077
900	-4122.045	-4122.041	-0.003919656	9.52651e+07	5.99396e+07	0.330758	0.00836328	0.00330953	0.000159464	0.000710076	0.00427773	0.0134343	0.0269391	0.0226654	0.0138658	0.00808415	0.00607451	0.0193849	0.0610051	0.0144485	0.0684094	0.0177624	0.0468235	0.0741128	0.020856	0.00509933	0.0481593	0.0359981	0.0285937	0.0278008	0.0305821	0.0156413	0.00334279	0.0271372	0.0523516	0.0466739	0.0177705	0.0387483	0.0375787	0.00219209	0.209764	2.58047	0.139843	0.860157	0.774217	0.0105843	1.179114
910	-4118.251	-4119.296	1.045565	7.78692e+07	9.94064e+07	0.36823	0.00343049	0.00283727	0.000331278	8.18565e-05	0.0110082	0.0222324	0.0214656	0.0345899	0.00824702	0.00246322	0.00236316	0.0109231	0.0836171	0.0128656	0.0597213	0.0304283	0.0576971	0.072356	0.0133869	0.00469023	0.0501027	0.04221	0.0332396	0.0157567	0.0712962	0.0100893	0.00776701	0.0271372	0.0174271	0.0338887	0.00920192	0.0343605	0.0312883	0.00803861	0.253925	2.49215	0.169283	0.830717	0.793402	0.0209128	1.21477
920	-4119.844	-4119.353	-0.4911297	3.97465e+07	7.25714e+07	0.418953	0.00170423	0.00649585	0.000478768	0.00260011	0.00608632	0.0138794	0.0193648	0.0339452	0.00514458	0.00457292	0.00235458	0.0184335	0.0890037	0.00525564	0.070231	0.0327996	0.0543373	0.0768921	0.0123542	0.00508132	0.12752	0.0445448	0.0160431	0.0330876	0.0502887	0.0123603	0.00307849	0.0214156	0.0217408	0.0325569	0.0101661	0.0319037	0.0482815	0.00612112	0.243791	2.51242	0.162528	0.837472	0.800634	0.0492068	1.339076
930	-4129.248	-4127.366	-1.881364	9.76907e+06	5.2837e+07	0.290232	0.00254569	0.00726113	0.00116931	0.000506403	0.00255751	0.014659	0.0363869	0.0339452	0.00580068	0.00326803	0.00142407	0.0225136	0.125279	0.00217869	0.0865993	0.0411044	0.0702956	0.0749268	0.0182463	0.000629764	0.0727577	0.0315722	0.0518525	0.027885	0.0471175	0.0158486	0.00156273	0.0150297	0.0134725	0.0383244	0.0269245	0.0756238	0.036771	0.015376	0.19506	2.60988	0.13004	0.86996	0.760563	0.0456631	1.311648
